year,songtitle,artistname,songID,artistID,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
2000,Moon Pie,Melvins,SOUDXOU13D0AD51561,AROLDZG1187FB50AFB,4,0.7120000000000001,-12.484000000000002,80.484,0.077,4,0.5770000000000001,9.46e-05,0.011,0.0,55.101000000000006,-212.478,188.482,-211.139,117.871,-238.954,288.6790000000001,-70.204,115.558,-99.866,183.921,-70.554,82.42399999999998,-70.668,146.525,-83.339,42.519,-77.207,65.23899999999999,-156.227,32.968,-50.327,47.01300000000001,0
2008,Rubber Bands,Soulja Boy,SORJACB12AB017FDD0,ARXHGWB1187FB557F5,4,0.995,-3.903,144.384,0.413,7,0.293,0.71161397,0.001,12.411,58.611,-12.238,300.085,-79.268,222.592,-398.36,128.982,-54.54,130.172,-103.974,129.744,-59.115,86.213,-114.32,135.862,-88.135,32.901,-44.417,106.095,-66.487,36.553,-53.433,51.361,0
1990,Vision Of Love,Mariah Carey,SOFVBNX1376F1224E6,ARKSZW81187B9B695D,3,1.0,-7.872000000000001,102.901,0.677,5,0.6679999999999999,0.564279535,0.01,0.0,57.327,-123.735,200.91,-227.189,268.791,-184.123,112.795,-81.774,129.659,-84.90899999999998,196.758,-90.169,80.112,-84.416,95.437,-98.471,49.221,-41.588,85.84100000000002,-68.73100000000001,41.901,-47.402,56.782,1
1999,Doo Wop (That Thing),Lauryn Hill,SOKWJGV1311AFDCCF3,AR8W8P31187B9A4063,4,0.818,-9.623,99.926,0.688,11,0.429,0.479147786,0.003,1.241,54.963,-178.857,266.122,-201.955,205.741,-184.38,239.489,-62.382,124.317,-108.749,150.371,-113.603,89.87200000000001,-111.469,99.803,-85.934,64.311,-79.926,98.568,-95.002,83.275,-58.854,49.355,1
2006,Do I Make You Proud,Taylor Hicks,SOOLHPX1312A8A8EAA,ARDRYBL1187B990362,4,0.884,-8.676,72.001,0.294,5,0.17600000000000002,0.5170251539999999,0.001,0.0,55.005,-172.92700000000005,178.7,-180.179,126.211,-171.46599999999995,328.747,-78.729,100.052,-193.177,144.925,-80.858,84.075,-82.62899999999998,94.465,-63.304,55.07899999999999,-76.455,48.554,-137.477,69.72,-44.909,45.377,1
2008,Un Amore Cosi Grande,Andrea Bocelli,SOLHRLE12A58A7E228,ARV481W1187FB38CD9,3,0.364,-7.67,82.48899999999998,0.027000000000000003,4,0.5820000000000001,0.394016568,0.009000000000000001,0.0,57.188,-116.292,242.606,-117.785,192.91,-268.684,451.93,-29.637,123.258,-105.178,78.71600000000002,-108.015,59.33,-64.843,116.944,-70.43,74.88600000000002,-65.859,51.095,-105.064,90.481,-34.863,72.905,0
2006,So Sick,Ne-Yo,SOANDCW137716E5188,ARAWOLW1187FB3AB70,4,1.0,-5.972,95.019,0.926,8,0.0,0.7157012620000001,0.002,18.009,56.43899999999999,-210.472,275.508,-179.771,145.181,-273.892,422.059,-45.843,135.743,-222.597,112.609,-93.352,85.285,-135.974,111.47,-64.78,71.34,-79.164,84.575,-93.264,56.151,-51.213,49.652,1
1990,Another Day In Paradise,Phil Collins,SOHJVKU137405DAD86,AR9W3X91187FB3994C,3,0.586,-17.631,101.047,0.728,5,0.6579999999999999,0.422392013,0.01,22.02,45.66,-189.146,136.57399999999998,-123.537,140.14,-157.241,155.153,-24.341,128.942,-98.645,116.123,-96.332,59.045,-93.11,92.273,-49.922,59.065,-72.404,65.768,-55.932,58.959,-39.31,47.792,1
2008,Paralyzer,Finger Eleven,SORXLDU13768E381DD,AR6BNBY1187B998232,4,1.0,-3.843,106.002,1.0,0,0.493,0.939575586,0.013,0.0,58.343,-79.973,230.783,-146.254,181.217,-122.775,412.083,-44.587,116.322,-88.04700000000003,107.375,-81.018,64.199,-111.601,116.954,-65.91199999999999,49.223,-72.933,67.544,-124.383,82.91799999999998,-51.628,43.842,1
1995,Pretty Babies,Dishwalla,SOKPBGV12A58A76F90,ARPTZO31187B9AB533,4,1.0,-7.771,94.489,0.8440000000000001,2,0.696,0.796227438,0.002,3.931,55.495,-87.65700000000002,217.848,-186.427,88.255,-140.494,134.315,-67.13,109.956,-109.646,107.102,-69.69,70.212,-105.995,105.703,-80.298,46.767,-67.407,74.035,-70.43,42.232,-54.03100000000001,40.524,0
2008,Swagga Like Us,Jay-Z & T.I.,SOARVZB13134386D3C,ARCDPOW12FE0863408,4,0.901,-6.353,88.99600000000002,0.8540000000000001,11,0.078,0.776813269,0.005,0.04,56.847,-66.204,238.677,-132.148,131.85299999999998,-136.52,103.384,-66.007,92.764,-93.993,78.124,-68.248,64.069,-99.217,94.044,-74.274,53.574,-53.075,109.786,-73.977,41.753,-51.897,27.12,1
2002,Has It Come to This?,The Streets,SOLCJRW13712D48E38,ARIHE7O1187FB47DED,4,1.0,-4.931,130.058,0.091,1,0.518,0.8495590820000001,0.003,2.247,55.213,-47.474,288.983,-191.995,142.64700000000005,-285.765,344.0780000000001,-52.62300000000001,145.414,-210.754,199.53,-99.32,100.646,-90.03299999999999,107.497,-101.274,89.833,-77.717,86.37,-126.995,56.403,-54.981,46.99800000000001,0
2008,See You Again,Miley Cyrus,SOJHGDZ13732BD4B77,ARYAVBS1187FB5B46C,4,0.785,-5.94,138.964,1.0,7,0.006,0.912413138,0.005,3.39,56.334,-177.03400000000005,222.623,-154.711,209.986,-165.235,327.23,-74.984,118.963,-123.294,151.517,-88.348,76.535,-70.765,148.222,-75.12100000000002,58.806,-63.094,78.718,-98.138,60.898,-53.432,54.79600000000001,1
2005,Sugar,Spin Doctors,SOIKBOU131343A11BB,ARVT9E11187B9AEC41,4,0.956,-2.778,101.007,0.862,4,0.377,0.974878913,0.011,0.003,59.979,-22.0,173.83900000000003,-104.201,92.51,-152.96,141.72799999999995,-65.592,105.98,-93.522,199.031,-87.804,74.572,-75.861,77.664,-73.222,37.688,-35.975,80.24600000000002,-72.946,152.826,-70.465,48.12300000000001,0
2010,Canadian Ten,Butch Walker,SOGJJQP12AF72A47D0,AR7NQDM1187FB3BEAA,3,0.93,-8.419,70.179,0.215,4,0.769,0.444829472,0.008,0.28800000000000003,56.843,-191.797,409.296,-125.096,167.96900000000005,-207.082,345.841,-68.084,147.634,-73.979,93.028,-61.742,86.875,-113.055,123.026,-69.46600000000001,58.806,-106.496,107.306,-85.882,59.408,-40.89,59.93600000000001,0
1998,Touch It,Monifah,SOSYIPA12AB01848D1,ARJ1M341187FB5717A,4,1.0,-10.335,115.433,0.871,1,0.373,0.5269885670000001,0.002,0.177,52.482,-187.591,423.259,-242.4,110.798,-221.885,263.876,-65.194,128.90200000000002,-160.804,216.257,-110.28,59.343,-138.058,108.302,-72.441,67.416,-71.422,106.756,-106.833,64.77,-57.86,57.187,1
2006,Broken Promise,Dave Burrell,SOJBZFB1313439ADD2,AREBCAK1187B99E20C,3,0.156,-13.529000000000002,79.08,0.026,0,0.638,0.336073629,0.005,0.0,52.528,-255.682,184.914,-170.53799999999995,114.257,-213.899,258.777,-123.858,83.89399999999998,-196.277,178.012,-90.287,122.305,-108.616,144.602,-88.01700000000002,47.018,-88.335,69.359,-90.765,55.85,-45.974,64.6,0
2007,Maybe,No Angels,SOJZXXJ12A6BD4DA0E,AR4TSH71187FB3609B,4,0.997,-5.84,90.022,0.975,7,0.8009999999999999,0.757446525,0.004,0.0,56.514,-136.28,171.13,-149.061,88.43299999999998,-115.306,295.881,-66.854,79.031,-114.982,87.32799999999997,-81.214,75.37899999999998,-73.423,83.34100000000002,-74.188,44.554,-65.47800000000001,46.469,-115.715,46.669,-53.458,40.137,0
1991,Love. . .Thy Will Be Done,Martika,SOCIHOH131634A79D4,AR1OBVS1187B9B0A97,4,0.905,-10.701,91.383,0.851,2,0.8,0.365067749,0.003,0.139,54.952,-221.295,181.095,-165.074,85.63600000000002,-180.499,142.939,-45.14,132.495,-112.297,134.594,-91.956,72.1,-85.677,112.253,-74.70100000000002,52.18600000000001,-91.702,71.977,-72.557,60.635,-40.511,44.651,1
2005,Listen To Your Heart,D.H.T.,SOSWIGW1392B188113,ARUYVVL1187B993BAF,4,0.951,-18.508,72.497,0.269,9,0.643,0.130672048,0.008,0.208,46.448,-166.59400000000005,219.612,-98.663,145.9,-195.323,188.545,-23.365,151.061,-66.172,117.552,-113.012,43.24100000000001,-106.859,89.32700000000001,-66.655,42.606,-78.96300000000002,63.20399999999999,-56.367,59.201,-59.313,56.372,1
2001,Karaoke Blackout,The Ex,SOXVCWJ131677196DE,ARFKO5L1187B9B52B5,4,0.66,-8.39,111.886,0.903,4,0.313,0.796399337,0.013,0.035,54.269,-36.101,170.386,-139.996,109.868,-88.771,404.9380000000001,-81.67399999999998,56.472,-199.446,134.884,-68.782,64.015,-52.286,110.336,-46.808,56.424,-83.194,48.32,-73.27199999999998,71.22,-55.274,31.208,0
1998,Don't Go Away,Ace of Base,SOJMQOJ12A8C144DC0,AR2IKF71187FB4D0C2,4,1.0,-4.581,79.917,0.001,2,0.395,0.8912017809999999,0.004,0.0,58.155,-44.43,174.979,-158.967,295.413,-123.706,98.732,-53.543,111.071,-103.308,121.652,-76.921,73.021,-48.175,88.387,-67.584,39.408,-52.679,53.133,-73.75,41.83,-55.722,50.576,0
2007,Let It Go,Keyshia Cole,SODUXFW1376F286887,ARP29T31187B98DD5F,4,1.0,-6.363,95.052,0.828,10,0.667,0.751064535,0.002,0.006,56.875,-46.39,223.676,-180.667,158.341,-199.455,205.454,-60.228,124.312,-111.067,108.908,-124.222,90.122,-132.55,128.72,-68.744,49.117,-60.646,85.93700000000003,-89.014,74.359,-53.909,48.584,1
1997,Choke,Lagwagon,SOASZNI1313438C774,AROKI271187FB381B1,4,0.639,-8.067,98.064,0.782,0,0.519,0.6880295340000001,0.008,2.003,54.377,-105.594,186.143,-188.692,58.757,-329.125,324.432,-81.502,76.093,-124.464,128.40200000000002,-80.743,57.953,-157.963,74.721,-58.976000000000006,44.25100000000001,-38.252,57.965,-130.26,39.859,-57.592,42.144,0
1996,Drain You,Nirvana,SOHTQXT137710E7659,ARH3S5S1187FB4F76B,4,0.674,-5.945,132.743,0.8059999999999999,11,0.484,0.920651319,0.003,3.097,56.753,-101.218,177.771,-116.229,110.932,-147.436,65.78,-71.432,60.935,-85.111,84.204,-72.291,48.507,-68.318,99.403,-62.536,33.794000000000004,-52.663,44.46100000000001,-62.41,51.233,-62.042,38.672,0
1996,Where Do You Go,No Mercy,SOQVAIV1373966707B,AR3SX9G1187FB52D72,4,1.0,-8.207,127.05,0.92,10,0.561,0.8955890129999999,0.001,0.0,54.912,-182.75,208.022,-114.502,172.622,-188.178,272.395,-53.931,126.005,-104.608,65.435,-82.035,86.167,-97.768,87.29700000000003,-51.75,62.045,-50.536,64.994,-85.749,52.154,-43.645,54.793,1
2003,Mesmerize,Ja Rule,SOZKKNA135CB86C714,ARM9HR61187B9AD75A,4,1.0,-6.669,179.85299999999995,0.0,5,0.5589999999999999,0.542340686,0.004,0.0,53.529,-195.07,273.074,-165.394,81.467,-188.195,299.259,-68.442,89.546,-193.948,116.642,-93.473,108.559,-107.159,90.466,-74.842,56.95,-50.45,111.135,-60.799,51.301,-61.687,58.941,1
1990,People,Soul II Soul,SOJJQYI12A6310D8D9,ARXSH7J1187FB483BE,4,0.87,-14.042,114.875,0.979,1,0.0,0.488581584,0.002,0.0,47.997,-14.303,255.006,-190.779,114.663,-156.454,107.664,-60.471,104.304,-101.499,77.219,-88.133,86.84299999999998,-69.02600000000001,80.263,-78.617,56.234,-39.95,66.59,-86.055,54.654,-46.512,72.916,0
1990,I Go To Extremes,Billy Joel,SOJJLQP12A8C1324C0,ARNYFVH1187B9B6A9E,4,1.0,-5.1110000000000015,127.109,0.981,5,0.397,0.924704356,0.035,0.856,57.504,-15.317,174.507,-87.12,89.461,-101.961,89.199,-75.975,106.285,-95.945,171.21900000000005,-52.442,71.92,-48.64100000000001,43.04,-56.57100000000001,48.917,-40.893,39.812,-52.386,65.19,-45.899,46.84,1
1990,Defensive Personalities,Death,SOWCEFO13CF1E9EE4B,ARSHABI1187B99EE76,4,0.18,-7.365,98.183,0.7020000000000001,0,0.8140000000000001,0.986804688,0.044,0.979,54.603,-64.626,149.743,-136.108,91.782,-114.077,179.805,-50.466,83.735,-126.192,117.516,-49.598,81.995,-32.78,139.631,-28.199,40.811,-58.25899999999999,47.744,-129.281,53.161,-44.914,26.607,0
2006,Patience,Various Artists,SOGJJNT13E49CC2B30,ARAGWS81187FB3F768,4,0.058,-10.96,79.125,0.696,5,0.6459999999999999,0.192886758,0.002,0.0,53.187,-129.765,308.129,-109.648,233.086,-232.921,285.121,-15.585,151.279,-164.97299999999996,149.612,-83.171,130.89600000000002,-61.941,114.286,-60.737,74.64699999999998,-78.494,53.112,-119.076,45.816,-60.24100000000001,58.408,0
2007,Love Will Keep Us Alive,Scorpions,SOOJRUE131634A8A38,ARIGA901187FB385F3,4,0.974,-3.965,116.933,0.982,2,0.841,0.795153515,0.005,0.0,58.777,-87.92,187.697,-77.892,116.579,-429.315,183.632,-53.39,82.973,-81.166,110.302,-91.314,65.736,-98.376,74.322,-53.965,77.223,-43.124,78.555,-49.532,34.471,-54.673,41.31800000000001,0
2003,I Know What You Want,Busta Rhymes & Mariah Carey,SOTJTIS137393EF68D,ARBCUNV1187B98A9FB,1,0.0,-13.564,42.898,0.629,3,0.102,0.359877129,0.002,2.115,44.729,-91.544,251.263,-221.681,200.001,-167.763,251.821,-71.222,132.476,-174.392,101.599,-108.198,71.12,-113.628,124.171,-101.695,59.434,-100.358,81.818,-62.529,102.825,-145.599,69.923,1
1999,Funky Bitch,Phish,SOFVYRG13739EE8985,ARJY4AD1187B98FC1A,4,0.898,-9.38,99.309,0.6829999999999999,5,0.715,0.876868115,0.028,0.06,54.709,-127.022,170.14700000000005,-121.535,210.019,-113.815,105.597,-79.675,125.455,-94.613,95.039,-90.339,60.952,-57.351000000000006,79.73,-77.62899999999998,50.471,-66.758,50.825,-69.372,53.249,-70.133,46.802,0
2010,DJ Got Us Fallin' In Love,Usher,SORZYEE1373FE4DA11,ARPDVPJ1187B9ADBE9,4,1.0,-6.084,120.978,0.82,10,0.374,0.881184621,0.006999999999999999,26.915,56.863,-124.451,191.281,-95.545,154.013,-247.008,127.992,-60.448,93.126,-112.956,260.388,-107.44,75.987,-94.903,119.859,-69.90100000000001,40.773,-82.396,74.194,-120.622,53.183,-55.887,42.752,1
2005,A Little Word in Your Ear,Tom Vek,SOEZLJA12A6701E2E1,ARCDWKV1187B98C4CD,4,1.0,-5.457999999999998,102.473,0.977,11,0.455,0.839305654,0.012,0.0,56.957,-63.386,258.504,-153.835,248.708,-177.57,278.215,-67.777,116.239,-95.886,140.269,-102.158,55.883,-81.71,108.957,-78.65100000000002,40.236,-80.57300000000002,60.085,-57.815,58.95,-48.83,57.692,0
1991,Temptation,Corina,SOSJHJT1311AFE2FD5,AR0T07C1187B98CF71,4,1.0,-10.884,118.363,1.0,7,0.972,0.76669566,0.004,0.0,51.31,-8.721,264.285,-163.357,83.573,-100.29,355.872,-58.06800000000001,78.35,-197.629,61.19600000000001,-86.70100000000002,76.414,-44.615,89.964,-58.75899999999999,40.389,-76.33,67.167,-56.65,71.523,-51.207,36.648,1
1999,Waterworld,Handsome Boy Modeling School,SOCJTNX13134392603,ARNWZ1N1187B9B71BA,4,1.0,-8.7,84.075,0.417,5,0.016,0.852349157,0.008,24.999,53.504,-106.917,240.134,-198.946,125.484,-156.61700000000005,337.621,-109.569,108.805,-115.71,128.69299999999998,-103.916,52.977,-98.061,95.049,-85.678,63.75,-56.743,69.77,-91.425,54.232,-54.726000000000006,71.796,0
2005,Beverly Hills,Weezer,SOLZBLC135C28E55D2,AR633SY1187B9AC3B9,4,0.835,-4.0710000000000015,87.932,1.0,7,0.041,0.8272928009999999,0.004,0.0,59.136,-80.874,262.5,-142.851,187.844,-219.55900000000003,197.113,-56.39,170.297,-81.663,128.334,-90.08,76.524,-75.446,95.526,-76.104,50.197,-72.08800000000002,87.439,-94.138,72.518,-67.617,60.706,1
2004,Last Train Home,Lostprophets,SOEWEAU1390752013F,ARIRLGQ1187FB45B7E,4,1.0,-16.264,102.406,1.0,4,0.617,0.5001084579999999,0.011,13.196,47.749,-181.821,159.88,-88.93799999999997,108.132,-126.592,91.223,-99.19,49.812,-82.01899999999998,114.564,-85.336,93.908,-52.074,76.407,-91.834,24.596,-41.652,69.813,-47.342,42.209,-65.18,38.13800000000001,0
1996,Agent Orange,Tori Amos,SODZKJU12A6701F25C,AR4KS8C1187FB4CF3D,4,0.585,-20.813,85.281,0.06,6,0.394,0.038953151,0.004,0.0,45.959,-159.71,258.28700000000003,-143.197,96.095,-226.742,166.762,-37.28,121.142,-80.969,156.972,-120.008,51.635,-100.285,148.446,-46.617,73.819,-69.798,123.506,-87.97200000000002,54.417,-46.514,49.728,0
2004,Dip It Low,Christina Milian,SOGZWAS13777A40794,ARDUIMG1187B9B9498,4,1.0,-4.917,84.53,0.606,9,0.0,0.719692131,0.002,0.0,56.471,-7.811,190.862,-150.482,155.411,-134.881,175.334,-47.619,162.558,-87.087,168.063,-89.634,69.617,-65.37899999999999,87.081,-53.744,53.942,-71.238,55.055,-72.847,70.298,-50.628,59.78100000000001,1
2006,London Bridge,Fergie,SOYLUMT13D647ABA84,ARMRCET1187FB52049,4,1.0,-13.638,91.055,0.921,1,0.0,0.367324725,0.005,33.304,48.562,-81.613,121.498,-57.221,153.578,-150.382,160.441,-63.385,115.688,-69.648,118.257,-126.605,83.368,-91.152,55.362,-44.90600000000001,42.648,-38.95,50.328,-88.31200000000003,44.118,-55.93,34.064,1
2002,How You Remind Me,Nickelback,SOTLZSL13B1C8802FA,ARPAAHK1187B9ABB00,4,0.984,-17.090999999999998,88.625,0.976,10,0.405,0.484426693,0.016,10.096,45.88399999999999,-67.115,219.413,-147.623,188.465,-168.45,114.78,-88.964,108.155,-92.418,71.10300000000002,-91.301,82.774,-87.929,91.791,-79.419,51.896,-40.722,54.685,-92.722,47.299,-47.744,61.047,1
1999,I Still Believe,Mariah Carey,SOEYIMA13738AE1622,ARKSZW81187B9B695D,4,1.0,-20.642,117.898,0.401,7,0.404,0.179459045,0.003,2.87,40.254,-118.553,167.917,-164.26,109.088,-228.737,188.108,-97.587,75.274,-152.81,116.846,-78.19800000000002,100.704,-65.919,68.041,-53.724,65.499,-72.183,56.719,-67.062,47.608,-64.097,68.37,1
2010,Ridin' Solo,Jason Derulo,SOKNEFC13740F2312E,ARICFET123E29C2452,4,1.0,-3.2060000000000004,89.727,0.636,9,0.8390000000000001,0.862571359,0.005,26.019,58.905,-48.718,260.198,-181.065,168.422,-129.774,374.644,-72.178,140.408,-241.062,67.10300000000001,-100.366,74.786,-94.812,98.588,-73.319,45.154,-83.473,73.328,-149.389,25.874,-60.331,58.279,1
2007,Whenever,The Cliks,SOAAGQX1315CD5116E,ARXK6E71187FB4AA1E,4,1.0,-4.934,137.963,0.613,9,0.078,0.552500632,0.015,8.363,57.407,-110.32,235.606,-155.44299999999996,189.213,-246.034,224.885,-78.465,83.065,-108.161,180.193,-50.372,74.271,-49.054,141.977,-63.87300000000001,44.63399999999999,-63.52,70.143,-134.658,51.517,-51.059,36.857,0
1992,To Be With You,Mr. Big,SOBRKHO1312FDFD588,ARKP3ZN1187B9AF544,4,1.0,-6.08,83.656,0.902,9,0.34700000000000003,0.504741667,0.006999999999999999,0.0,56.606,-192.411,209.802,-142.184,108.584,-257.41,239.457,-48.536,105.588,-118.557,99.859,-70.983,78.628,-99.208,96.525,-63.055,62.903,-47.25899999999999,85.331,-87.51799999999999,51.125,-60.188,55.782,1
2003,Fever,Michael Bubl_,SOFDAXR12A6701F2FC,ARN0YZ71187B9BA57B,4,0.984,-10.273,127.955,0.7190000000000001,0,0.7659999999999999,0.429287878,0.004,6.808,58.053,-215.396,186.729,-197.449,111.373,-183.76,371.437,-78.967,84.459,-113.338,94.647,-78.52,101.089,-127.924,131.516,-61.494,64.398,-79.405,74.512,-86.189,49.17100000000001,-49.545,69.55199999999999,0
2002,Headfirst for Halos,My Chemical Romance,SOMETXE13779EF616D,ARKR75V1187FB3D4D5,4,0.993,-7.366,112.364,0.594,2,0.5329999999999999,0.976911384,0.017,0.0,54.632,-17.820999999999994,171.13,-139.173,85.70200000000001,-89.64200000000002,436.875,-52.084,66.008,-112.05,119.812,-47.81100000000001,70.027,-41.534,115.534,-46.787,35.649,-55.058,56.218,-52.396,91.09,-53.441,35.198,0
2005,Hollaback Girl,Gwen Stefani,SOYFJVB13D6478EFC0,ARVBRGZ1187FB4675A,4,1.0,-18.219,110.252,1.0,10,0.0,0.536621304,0.006999999999999999,30.011,42.351000000000006,-80.791,115.905,-80.055,86.07799999999997,-89.355,135.95,-24.227,94.163,-56.131,132.686,-84.59299999999998,56.791,-60.794,60.154,-41.074,37.567,-45.648,60.881,-99.599,43.651,-43.62300000000001,26.401,1
2003,Charred Fields of Snow,A Static Lullaby,SONZPEN131343862DF,ARQ05GM1187B990512,4,0.973,-6.617000000000001,126.29,0.194,4,0.361,0.875920438,0.011,0.018000000000000002,55.559,-52.68,170.692,-99.625,147.65200000000004,-159.328,115.296,-86.306,59.159,-86.43,186.044,-43.395,74.906,-68.801,90.031,-61.159,30.659,-43.8,38.9,-101.661,27.19,-54.139,33.094,0
1995,Creep,TLC,SOKVVPO137381203E6,ARZSKZU1187FB4CE1E,4,0.989,-17.052,92.83,0.759,8,0.0,0.322792139,0.005,0.711,41.144,-66.777,188.932,-155.398,106.443,-174.218,182.027,-85.766,94.093,-69.332,162.531,-118.193,80.692,-101.205,76.92,-37.028,78.529,-72.98899999999998,76.248,-73.324,66.741,-48.089,48.957,1
1990,How Am I Supposed To Live Without You,Michael Bolton,SOLICIM12A8C132361,ARSPVDV1187B996BCA,4,0.591,-7.47,70.259,0.124,10,0.6559999999999999,0.617069337,0.003,7.421,56.984,-127.702,213.835,-150.082,163.657,-226.136,94.191,-42.339,109.456,-81.279,206.198,-103.95,67.14399999999999,-73.617,84.637,-65.579,58.676,-71.04899999999998,40.13800000000001,-67.256,43.512,-44.036,49.427,1
2000,Getting Hotter,Baha Men,SOHREMH12A8C13ACDC,ARFTQUX1187FB55E70,4,1.0,-5.5139999999999985,132.989,0.932,1,0.386,0.886631955,0.006,0.847,57.559,-0.081,242.73,-133.719,110.218,-164.766,85.35799999999998,-41.13399999999999,121.289,-96.347,145.55,-77.044,71.98,-65.969,81.718,-70.786,51.738,-33.241,98.09,-90.958,36.609,-57.308,28.021,0
2004,Wish Liszt (Toy Shop Madness),Trans-Siberian Orchestra,SOCCZVU12A6D4FBE9D,AR5IG761187B9A1A4E,4,0.8270000000000001,-6.985,125.189,0.612,7,0.809,0.6938593829999999,0.005,0.0,56.496,-58.502,227.784,-171.63,202.018,-190.866,419.93,-116.145,116.117,-84.666,121.266,-117.251,100.037,-60.948,109.429,-80.71600000000002,54.362,-45.51600000000001,50.261,-71.714,34.351,-63.103,64.264,0
2001,Chains,Mercury Rev,SOUVBLS12AB0185076,ARZ0RS81187B98F252,4,1.0,-7.579,86.88600000000002,0.962,0,0.84,0.7915887690000001,0.005,0.08199999999999999,55.581,-100.094,169.53400000000005,-104.349,115.267,-147.12,251.452,-45.434,129.866,-83.743,75.934,-65.881,93.03,-67.767,112.71,-73.936,41.894,-40.751,39.395,-71.156,39.432,-48.668,33.673,0
2000,Thong Song,Sisqo,SOQYKOZ1373970FE32,ARFEOJM1187B9AA3B8,4,1.0,-6.024,121.588,0.569,6,0.377,0.872170366,0.005,2.1,55.059,-66.477,203.699,-127.951,113.728,-122.251,105.181,-79.148,104.414,-89.296,117.282,-129.375,81.184,-70.529,103.046,-39.908,81.77199999999998,-69.961,71.85600000000002,-46.758,64.431,-58.646,63.838,1
1990,Hole Hearted,Extreme,SOXQRAK1373337BE23,AR5J8XN1187B9B712E,4,1.0,-16.729,93.488,0.213,6,0.468,0.5032212110000001,0.004,9.476,44.089,-60.01300000000001,170.25099999999995,-150.21,110.682,-273.934,117.742,-67.545,62.192,-61.183,164.67,-81.858,51.581,-53.48,50.06,-34.658,43.982,-48.536,50.729,-90.967,36.424,-59.567,54.205,1
1999,The Fourth World,Sinergy,SOTTYZG13742B7735D,AR3FXGW1187B99067B,3,0.902,-6.5760000000000005,106.684,0.326,2,0.232,0.950941543,0.016,0.0,56.033,-32.395,190.121,-132.405,130.711,-159.489,420.395,-70.186,115.637,-69.464,127.585,-81.605,78.17399999999998,-50.508,106.998,-43.81800000000001,39.946,-73.125,94.605,-101.743,38.276,-34.786,46.949,0
2006,Unpredictable,Jamie Foxx,SODZDPK13167716662,ARD5VN51187B9B8D29,4,0.992,-9.312,145.52100000000004,0.188,11,0.445,0.582962316,0.003,0.0,55.326,-136.106,185.456,-172.84599999999998,172.634,-217.305,340.706,-60.895,131.11,-246.103,180.284,-102.939,102.432,-112.774,140.041,-63.482,56.86,-75.679,70.434,-100.108,84.124,-49.652,55.31100000000001,1
2000,Higher,Creed,SOYWOSV135C1F20C3A,ARVHLDB1187FB5B45A,4,0.954,-6.692,77.907,0.14800000000000002,7,0.7390000000000001,0.816676335,0.006999999999999999,0.308,55.473,-62.843,186.194,-102.131,78.582,-101.673,86.555,-83.98200000000001,85.64399999999998,-99.912,113.515,-62.244,69.501,-87.709,77.993,-67.39699999999999,32.17,-62.414,58.29,-53.926,56.896,-64.563,45.108,1
1994,Breathe Again,Toni Braxton,SOBVJCD1374C7C90AF,ARAEX7Y1187FB42D36,4,0.605,-7.072,154.102,0.468,0,0.522,0.6819711890000001,0.004,0.0,53.37,-89.95200000000001,334.042,-140.416,152.718,-254.427,209.273,-89.705,75.717,-94.098,99.044,-124.13,83.04299999999998,-112.701,166.483,-45.014,79.23100000000002,-65.54,59.113,-58.525,52.44300000000001,-82.34700000000002,69.738,1
2007,SexyBack,Poison,SOOMEPO13167715CA0,ARRR9QU1187B9AE226,4,1.0,-4.343,117.054,0.752,3,0.606,0.971408373,0.028,0.0,57.697,-35.216,231.61900000000003,-175.15099999999995,189.51,-108.02,116.568,-119.781,102.506,-106.053,191.423,-109.725,52.411,-79.679,81.68,-69.796,38.781,-55.56399999999999,94.847,-109.052,44.463,-71.03699999999998,37.7,0
